ags,wahlkreis,wahlbezirk,gemeinde,name,wahlart,afd,gueltige_zweitstimmen,anteil_prozent,mehr_als_50_prozent,genau_50_prozent
15089015,018,000002,"Aschersleben, Stadt",Grundschule Luisenschule,U,388,776,50.0,False,True
15089015,018,000003,"Aschersleben, Stadt",Grundschule Luisenschule,U,372,596,62.41610738255034,True,False
15089015,018,000004,"Aschersleben, Stadt","Kulturzentrum ""Alte Hobelei""",U,469,814,57.616707616707615,True,False
15089015,018,000005,"Aschersleben, Stadt",Pestalozzischule ASL - Sporthalle,U,257,468,54.914529914529915,True,False
15089015,018,000006,"Aschersleben, Stadt",Gymnasium Stephaneum H 1 - Sporthalle,U,409,863,47.3928157589803,False,False
15089015,018,000007,"Aschersleben, Stadt",Grundschule Pfeilergraben,U,381,786,48.47328244274809,False,False
15089015,018,000008,"Aschersleben, Stadt",Grundschule Pfeilergraben,U,319,619,51.53473344103393,True,False
15089015,018,000009,"Aschersleben, Stadt",Grundschule Staßfurter Höhe,U,423,740,57.16216216216216,True,False
15089015,018,000010,"Aschersleben, Stadt",Sporthalle am Ascaneum,U,427,768,55.598958333333336,True,False
15089015,018,000011,"Aschersleben, Stadt",Grundschule Staßfurter Höhe,U,398,774,51.42118863049095,True,False
15089015,018,000012,"Aschersleben, Stadt","Vereinshaus ""Siedlertreff""",U,220,380,57.89473684210526,True,False
15089015,018,000013,"Aschersleben, Stadt",Gemeindeamt Schackstedt,U,82,185,44.32432432432432,False,False
15089015,018,000014,"Aschersleben, Stadt",Gemeindeamt Winningen,U,171,308,55.51948051948052,True,False
15089015,018,000015,"Aschersleben, Stadt",Gemeindeamt Klein Schierstedt,U,83,151,54.966887417218544,True,False
15089015,018,000016,"Aschersleben, Stadt",Gemeindeamt Wilseben,U,134,229,58.51528384279476,True,False
15089015,018,000017,"Aschersleben, Stadt",Gemeindeamt Mehringen - Vereinshaus,U,251,455,55.16483516483517,True,False
15089015,018,000018,"Aschersleben, Stadt",Dorfgemeinschaftshaus Drohndorf,U,155,258,60.07751937984496,True,False
15089015,018,000019,"Aschersleben, Stadt",Gemeindeamt Freckleben,U,182,289,62.9757785467128,True,False
15089015,018,000020,"Aschersleben, Stadt",Gemeindeamt Westdorf,U,202,425,47.529411764705884,False,False
15089015,018,000021,"Aschersleben, Stadt",Gemeindeamt Groß Schierstedt,U,164,274,59.85401459854015,True,False
15089015,018,000022,"Aschersleben, Stadt",Wahlraum Schackenthal,U,92,147,62.585034013605444,True,False
15089015,018,000023,"Aschersleben, Stadt",Gemeindeamt Neu Königsaue,U,69,125,55.2,True,False
15089015,018,000964,"Aschersleben, Stadt",Aschersleben 1 - WBZ 1 bis 6,B,443,1783,24.84576556365676,False,False
15089015,018,000965,"Aschersleben, Stadt",Aschersleben 2 - WBZ 7 bis 15,B,373,1513,24.65300727032386,False,False
15089015,018,000966,"Aschersleben, Stadt",Aschersleben 3 - WBZ 16 bis 23,B,198,625,31.68,False,False
15089307,018,000967,"Seeland, Stadt",Seeland,B,271,966,28.053830227743273,False,False
15089307,018,070001,"Seeland, Stadt",OT Friedrichsaue,U,41,83,49.397590361445786,False,False
15089307,018,070002,"Seeland, Stadt",OT Frose/Anhalt,U,413,653,63.24655436447167,True,False
15089307,018,070003,"Seeland, Stadt",OT Gatersleben,U,486,940,51.702127659574465,True,False
15089307,018,070004,"Seeland, Stadt",OT Stadt Hoym/Anhalt,U,609,1035,58.84057971014493,True,False
15089307,018,070005,"Seeland, Stadt",OT Nachterstedt,U,405,748,54.144385026737964,True,False
15089307,018,070006,"Seeland, Stadt",OT Schadeleben,U,188,351,53.56125356125356,True,False
15089041,019,000301,Bördeaue,Gemeindebüro Tarthun,U,247,394,62.69035532994924,True,False
15089041,019,000401,Bördeaue,Dorfgemeinschaftshaus Unseburg,U,300,554,54.151624548736464,True,False
15089041,019,000970,Bördeaue,Egelner Mulde - Bördeaue,B,60,198,30.303030303030305,False,False
15089043,019,000101,Börde-Hakel,Kita „Rappelkiste“ Etgersleben,U,208,346,60.115606936416185,True,False
15089043,019,000201,Börde-Hakel,Feuerwehrgerätehaus Hakeborn,U,218,367,59.40054495912806,True,False
15089043,019,000501,Börde-Hakel,Grundschule Westeregeln,U,474,854,55.50351288056206,True,False
15089043,019,000971,Börde-Hakel,Egelner Mulde - Börde-Hakel,B,91,341,26.686217008797655,False,False
15089045,019,000001,Borne,Gemeindebüro Borne,U,361,591,61.082910321489,True,False
15089045,019,000972,Borne,Egelner Mulde - Borne,B,70,189,37.03703703703704,False,False
15089075,019,000001,"Egeln, Stadt",Dorfgemeinschaftshaus Egeln-Nord,U,179,299,59.86622073578595,True,False
15089075,019,000002,"Egeln, Stadt",Feuerwehr Egeln,U,381,629,60.57233704292528,True,False
15089075,019,000003,"Egeln, Stadt",Aula der Grundschule Egeln,U,379,617,61.426256077795784,True,False
15089075,019,000973,"Egeln, Stadt",Egelner Mulde - Egeln,B,129,464,27.801724137931036,False,False
15089175,019,000001,"Hecklingen, Stadt",OT Hecklingen 01 - Stadtsaal Stern,U,516,798,64.66165413533835,True,False
15089175,019,000002,"Hecklingen, Stadt","OT Hecklingen 02 - Therapiezentrum """"Sieben Täler""""",U,453,729,62.13991769547325,True,False
15089175,019,000003,"Hecklingen, Stadt",OT Groß Börnecke,U,446,704,63.35227272727273,True,False
15089175,019,000004,"Hecklingen, Stadt",OT Cochstedt,U,312,527,59.20303605313093,True,False
15089175,019,000005,"Hecklingen, Stadt",OT Schneidlingen,U,301,484,62.1900826446281,True,False
15089175,019,000978,"Hecklingen, Stadt",Hecklingen,B,404,1035,39.033816425120776,False,False
15089310,019,000975,"Staßfurt, Salzstadt",Staßfurt 1 - WBZ 1 bis 6,B,419,1438,29.13769123783032,False,False
15089310,019,000976,"Staßfurt, Salzstadt",Staßfurt 2 - WBZ 7 bis 13,B,402,1383,29.067245119305856,False,False
15089310,019,000977,"Staßfurt, Salzstadt",Staßfurt 3 - WBZ 14 bis 16,B,117,386,30.310880829015545,False,False
15089310,019,310001,"Staßfurt, Salzstadt",Verwaltungsgebäude Haus I - Wahlbezirk 1,U,622,962,64.65696465696466,True,False
15089310,019,310002,"Staßfurt, Salzstadt","Kita ""Leop. Spatzennest"" - Wahlbezirk 2",U,662,940,70.42553191489361,True,False
15089310,019,310003,"Staßfurt, Salzstadt",Salzlandkreis/ Standort Staßfurt - Wahlbezirk 3,U,400,729,54.869684499314126,True,False
15089310,019,310004,"Staßfurt, Salzstadt",Salzland Druck GmbH - Wahlbezirk 4,U,325,540,60.18518518518518,True,False
15089310,019,310005,"Staßfurt, Salzstadt",Dr.-Frank-Gymnasium/Mensa - Wahlbezirk 5,U,566,848,66.74528301886792,True,False
15089310,019,310006,"Staßfurt, Salzstadt","Kita ""Tausendfüßler"" - Wahlbezirk 6",U,269,545,49.357798165137616,False,False
15089310,019,310007,"Staßfurt, Salzstadt",Grundschule Nord - Wahlbezirk 7,U,607,1095,55.4337899543379,True,False
15089310,019,310008,"Staßfurt, Salzstadt",Dorfgemeinschaftshaus Hohenerxleben - Wahlbezirk 8,U,305,452,67.47787610619469,True,False
15089310,019,310009,"Staßfurt, Salzstadt",Grundschule Löderburg - Wahlbezirk 9,U,529,849,62.30859835100118,True,False
15089310,019,310010,"Staßfurt, Salzstadt",Bürger- und Schützenhaus Löderburg - Wahlbezirk 10,U,238,467,50.96359743040685,True,False
15089310,019,310011,"Staßfurt, Salzstadt",Dorfgemeinschaftshaus Rathmannsdorf - Wahlbezirk 11,U,191,297,64.3097643097643,True,False
15089310,019,310012,"Staßfurt, Salzstadt",Freiwillige Feuerwehr Neundorf - Wahlbezirk 12,U,576,891,64.64646464646465,True,False
15089310,019,310013,"Staßfurt, Salzstadt",Sekundarschule Förderstedt - Wahlbezirk 13,U,528,880,60.0,True,False
15089310,019,310014,"Staßfurt, Salzstadt",Sportlerklause der ZLG Atzendorf - Wahlbezirk 14,U,344,600,57.333333333333336,True,False
15089310,019,310015,"Staßfurt, Salzstadt",Wahllokal am Sportplatz Brumby - Wahlbezirk 15,U,277,474,58.438818565400844,True,False
15089310,019,310016,"Staßfurt, Salzstadt","Kita ""Winnie Puh"" - Wahlbezirk 16",U,241,405,59.50617283950617,True,False
15089365,019,000001,Wolmirsleben,Grundschule Wolmirsleben,U,437,726,60.192837465564736,True,False
15089365,019,000974,Wolmirsleben,Egelner Mulde - Wolmirsleben,B,60,206,29.12621359223301,False,False
15089026,020,000001,"Barby, Stadt",Bauhof Barby (Elbe),U,339,705,48.08510638297872,False,False
15089026,020,000002,"Barby, Stadt",Feuerwehr Barby (Elbe),U,299,587,50.936967632027255,True,False
15089026,020,000003,"Barby, Stadt",Grundschule Barby (Elbe),U,260,478,54.39330543933055,True,False
15089026,020,000004,"Barby, Stadt",Dorfgemeinschaftshaus Breitenhagen,U,127,213,59.624413145539904,True,False
15089026,020,000005,"Barby, Stadt",Bibliothek Glinde,U,56,164,34.146341463414636,False,False
15089026,020,000006,"Barby, Stadt",Sport- und Kulturzentrum Gnadau,U,114,228,50.0,False,True
15089026,020,000007,"Barby, Stadt",Verwaltungsgebäude Groß Rosenburg,U,424,771,54.9935149156939,True,False
15089026,020,000008,"Barby, Stadt",Festscheune Lödderitz,U,58,102,56.86274509803921,True,False
15089026,020,000009,"Barby, Stadt",Gemeindehaus Pömmelte,U,196,359,54.59610027855153,True,False
15089026,020,000010,"Barby, Stadt",Grundschule Sachsendorf,U,95,143,66.43356643356644,True,False
15089026,020,000011,"Barby, Stadt",Bürgerhaus Tornitz,U,159,249,63.855421686746986,True,False
15089026,020,000012,"Barby, Stadt",Gemeindehaus Wespen,U,64,141,45.39007092198582,False,False
15089026,020,000013,"Barby, Stadt",Bürgerhaus Zuchau,U,91,154,59.09090909090909,True,False
15089026,020,000982,"Barby, Stadt",Barby,B,273,985,27.715736040609137,False,False
15089042,020,000001,Bördeland,Jugendclub Biere,U,531,940,56.48936170212766,True,False
15089042,020,000002,Bördeland,Bürgerhaus Eggersdorf,U,357,635,56.22047244094488,True,False
15089042,020,000003,Bördeland,Traditionshof Eickendorf,U,250,488,51.22950819672131,True,False
15089042,020,000004,Bördeland,Grundschule Großmühlingen,U,272,459,59.25925925925926,True,False
15089042,020,000005,Bördeland,Feuerwehr Kleinmühlingen,U,187,320,58.4375,True,False
15089042,020,000006,Bördeland,Grundschule Welsleben,U,512,868,58.986175115207374,True,False
15089042,020,000007,Bördeland,"""""Grüne Ecke"""" Zens",U,81,126,64.28571428571429,True,False
15089042,020,000983,Bördeland,Bördeland,B,329,1122,29.32263814616756,False,False
15089055,020,000001,"Calbe (Saale), Stadt",Wohnanlage am Saalebogen,U,480,886,54.17607223476298,True,False
15089055,020,000002,"Calbe (Saale), Stadt","Sekundarschule """"J. G. Herder""""",U,355,628,56.52866242038217,True,False
15089055,020,000003,"Calbe (Saale), Stadt",Friedrich-Schiller-Gymnasium,U,479,803,59.65130759651308,True,False
15089055,020,000004,"Calbe (Saale), Stadt","Kindertagesstätte ""Haus Sonnenschein""",U,338,649,52.080123266563945,True,False
15089055,020,000005,"Calbe (Saale), Stadt","Grundschule ""G. E. Lessing""",U,289,626,46.16613418530351,False,False
15089055,020,000006,"Calbe (Saale), Stadt",Feuerwehr OT Schwarz,U,102,199,51.256281407035175,True,False
15089055,020,000007,"Calbe (Saale), Stadt",Bürgerhaus OT Trabitz,U,29,62,46.774193548387096,False,False
15089055,020,000984,"Calbe (Saale), Stadt",Calbe,B,293,987,29.685916919959475,False,False
15089305,020,000001,"Schönebeck (Elbe), Stadt",AWO Kreisverband Salzland e.V.,U,306,605,50.578512396694215,True,False
15089305,020,000002,"Schönebeck (Elbe), Stadt",Stadtwerkehaus,U,391,780,50.12820512820513,True,False
15089305,020,000003,"Schönebeck (Elbe), Stadt","Kindertagesstätte """"Sonnenblume""""",U,335,684,48.9766081871345,False,False
15089305,020,000004,"Schönebeck (Elbe), Stadt","Stadtbibliothek """"Erich Weinert""""",U,302,717,42.11994421199442,False,False
15089305,020,000005,"Schönebeck (Elbe), Stadt",Kindertagesstätte “Regenbogen“,U,321,640,50.15625,True,False
15089305,020,000006,"Schönebeck (Elbe), Stadt","Soziokulturelles Zentrum """"Treff""""",U,368,664,55.42168674698795,True,False
15089305,020,000007,"Schönebeck (Elbe), Stadt","Sporthalle, Grundschule “L. Schneider“",U,341,708,48.163841807909606,False,False
15089305,020,000008,"Schönebeck (Elbe), Stadt",SOLEPARK Dr.-Tolberg-Saal,U,385,777,49.549549549549546,False,False
15089305,020,000009,"Schönebeck (Elbe), Stadt",Diakonie „Burghof“,U,242,459,52.72331154684096,True,False
15089305,020,000010,"Schönebeck (Elbe), Stadt",Sporthalle,U,413,871,47.41676234213548,False,False
15089305,020,000011,"Schönebeck (Elbe), Stadt",Kindertagesstätte “Am Gänsewinkel“,U,580,965,60.10362694300518,True,False
15089305,020,000012,"Schönebeck (Elbe), Stadt","Grundschule """"Käthe Kollwitz""""",U,412,708,58.19209039548023,True,False
15089305,020,000013,"Schönebeck (Elbe), Stadt","Stadt Schönebeck (Elbe), Stadthaus I",U,414,775,53.41935483870968,True,False
15089305,020,000014,"Schönebeck (Elbe), Stadt",Haus der Vereine,U,219,389,56.29820051413882,True,False
15089305,020,000015,"Schönebeck (Elbe), Stadt",(ehem.) Kindertagesstätte “Storchennest“,U,164,331,49.546827794561935,False,False
15089305,020,000016,"Schönebeck (Elbe), Stadt",Freie Waldschule Elbenau (Speiseraum),U,137,283,48.409893992932865,False,False
15089305,020,000017,"Schönebeck (Elbe), Stadt","Sekundarschule “Am Lerchenfeld“  (Aula, Eingang Moskauer Straße)",U,283,584,48.45890410958904,False,False
15089305,020,000018,"Schönebeck (Elbe), Stadt",Haus Luise,U,227,545,41.65137614678899,False,False
15089305,020,000019,"Schönebeck (Elbe), Stadt",Sporthalle “Franz Vollbring“,U,320,649,49.30662557781202,False,False
15089305,020,000020,"Schönebeck (Elbe), Stadt","Sporthalle, Sekundarschule “Maxim Gorki“",U,290,485,59.79381443298969,True,False
15089305,020,000021,"Schönebeck (Elbe), Stadt",Bürgerhaus,U,278,516,53.87596899224806,True,False
15089305,020,000022,"Schönebeck (Elbe), Stadt","Dorfgemeinschaftshaus """"Alter Krug""""",U,279,523,53.346080305927345,True,False
15089305,020,000023,"Schönebeck (Elbe), Stadt",Feuerwehrhaus,U,103,202,50.99009900990099,True,False
15089305,020,000979,"Schönebeck (Elbe), Stadt",Schönebeck 1 - WBZ 1 bis 8,B,385,1697,22.687094873305835,False,False
15089305,020,000980,"Schönebeck (Elbe), Stadt",Schönebeck 2 - WBZ 9 bis 18,B,447,1763,25.35450935904708,False,False
15089305,020,000981,"Schönebeck (Elbe), Stadt",Schönebeck 3 - WBZ 19 bis 23,B,167,546,30.586080586080588,False,False
15089005,021,000991,"Alsleben (Saale), Stadt",Saale-Wipper - Alsleben,B,124,348,35.632183908045974,False,False
15089005,021,005001,"Alsleben (Saale), Stadt",Rathaus Alsleben (Saale),U,327,550,59.45454545454545,True,False
15089005,021,005002,"Alsleben (Saale), Stadt",Stadtwirtschaft Alsleben (Saale),U,302,494,61.1336032388664,True,False
15089005,021,005003,"Alsleben (Saale), Stadt",Vereinshaus Heimatverein Gnölbzig e.V.,U,57,82,69.51219512195122,True,False
15089030,021,000985,"Bernburg (Saale), Stadt",Bernburg 1 - WBZ 1 bis 7,B,501,1878,26.677316293929714,False,False
15089030,021,000986,"Bernburg (Saale), Stadt",Bernburg 2 - WBZ 8 bis 14,B,349,1611,21.66356300434513,False,False
15089030,021,000987,"Bernburg (Saale), Stadt",Bernburg 3 - WBZ 15 bis 18,B,120,481,24.948024948024948,False,False
15089030,021,000988,"Bernburg (Saale), Stadt",Bernburg 4 - WBZ 19 bis 23,B,143,402,35.57213930348259,False,False
15089030,021,030001,"Bernburg (Saale), Stadt",Waldau,U,485,929,52.20667384284177,True,False
15089030,021,030002,"Bernburg (Saale), Stadt",Marienkäfer A,U,406,766,53.00261096605744,True,False
15089030,021,030003,"Bernburg (Saale), Stadt",Marienkäfer B,U,372,749,49.66622162883845,False,False
15089030,021,030004,"Bernburg (Saale), Stadt",Campus Technicus,U,398,834,47.721822541966425,False,False
15089030,021,030005,"Bernburg (Saale), Stadt",GS Mehring,U,450,880,51.13636363636363,True,False
15089030,021,030006,"Bernburg (Saale), Stadt",Wasserzweckverband,U,291,491,59.26680244399186,True,False
15089030,021,030007,"Bernburg (Saale), Stadt",GS Goethe A,U,393,735,53.46938775510204,True,False
15089030,021,030008,"Bernburg (Saale), Stadt",GS Goethe B,U,416,779,53.4017971758665,True,False
15089030,021,030009,"Bernburg (Saale), Stadt",Pfauscher Stift,U,469,874,53.661327231121284,True,False
15089030,021,030010,"Bernburg (Saale), Stadt",Jugendklubhaus,U,388,731,53.07797537619699,True,False
15089030,021,030011,"Bernburg (Saale), Stadt",Förderschule,U,461,924,49.891774891774894,False,False
15089030,021,030012,"Bernburg (Saale), Stadt",Roschwitz,U,460,833,55.222088835534215,True,False
15089030,021,030013,"Bernburg (Saale), Stadt",Neuborna,U,257,598,42.97658862876254,False,False
15089030,021,030014,"Bernburg (Saale), Stadt",Seniorenzentrum,U,175,338,51.77514792899408,True,False
15089030,021,030015,"Bernburg (Saale), Stadt",GS Regenbogen,U,375,715,52.44755244755245,True,False
15089030,021,030016,"Bernburg (Saale), Stadt",Aderstedt,U,158,296,53.37837837837838,True,False
15089030,021,030017,"Bernburg (Saale), Stadt",Gröna,U,141,279,50.53763440860215,True,False
15089030,021,030018,"Bernburg (Saale), Stadt",Baalberge,U,333,609,54.679802955665025,True,False
15089030,021,030019,"Bernburg (Saale), Stadt",Biendorf,U,184,370,49.729729729729726,False,False
15089030,021,030020,"Bernburg (Saale), Stadt",Peißen,U,346,595,58.15126050420168,True,False
15089030,021,030021,"Bernburg (Saale), Stadt",Poley,U,176,318,55.34591194968554,True,False
15089030,021,030022,"Bernburg (Saale), Stadt",Preußlitz,U,209,337,62.017804154302674,True,False
15089030,021,030023,"Bernburg (Saale), Stadt",Wohlsdorf,U,142,221,64.25339366515837,True,False
15089130,021,000992,Giersleben,Saale-Wipper - Giersleben,B,41,120,34.166666666666664,False,False
15089130,021,130001,Giersleben,Grundschule Giersleben,U,281,501,56.08782435129741,True,False
15089165,021,000993,"Güsten, Stadt",Saale-Wipper - Güsten,B,187,537,34.82309124767225,False,False
15089165,021,165001,"Güsten, Stadt",Hotel Stadt Güsten,U,425,667,63.71814092953523,True,False
15089165,021,165002,"Güsten, Stadt",Rathaus Güsten,U,417,676,61.68639053254438,True,False
15089165,021,165003,"Güsten, Stadt","Vereinsheim """"Zum Züchterstolz""""",U,137,223,61.43497757847533,True,False
15089165,021,165004,"Güsten, Stadt",Gemeindessal Amesdorf,U,169,252,67.06349206349206,True,False
15089165,021,165005,"Güsten, Stadt",Sportlerheim Warmsdorf,U,57,98,58.16326530612245,True,False
15089185,021,000994,Ilberstedt,Saale-Wipper - Ilberstedt,B,61,161,37.88819875776397,False,False
15089185,021,185001,Ilberstedt,Gemeindewahlraum,U,338,530,63.77358490566038,True,False
15089195,021,000001,"Könnern, Stadt","Schulzentrum Könnern, Mensa",U,518,834,62.11031175059952,True,False
15089195,021,000002,"Könnern, Stadt","Schulzentrum Könnern, Hort",U,431,697,61.8364418938307,True,False
15089195,021,000003,"Könnern, Stadt",Lebendorf,U,233,373,62.466487935656836,True,False
15089195,021,000005,"Könnern, Stadt",Beesenlaublingen,U,350,607,57.66062602965403,True,False
15089195,021,000006,"Könnern, Stadt",Belleben,U,179,379,47.229551451187334,False,False
15089195,021,000007,"Könnern, Stadt",Strenznaundorf-Zickeritz,U,146,249,58.63453815261044,True,False
15089195,021,000008,"Könnern, Stadt",Cörmigk,U,144,240,60.0,True,False
15089195,021,000009,"Könnern, Stadt",Edlau,U,196,274,71.53284671532846,True,False
15089195,021,000010,"Könnern, Stadt",Gerlebogk,U,96,157,61.146496815286625,True,False
15089195,021,000011,"Könnern, Stadt",Wiendorf,U,93,153,60.78431372549019,True,False
15089195,021,000989,"Könnern, Stadt",Könnern,B,317,1037,30.568948891031823,False,False
15089235,021,000001,"Nienburg (Saale), Stadt",Saale-Bode-Sporthalle,U,459,768,59.765625,True,False
15089235,021,000002,"Nienburg (Saale), Stadt","Klubhaus """"Maxim Gorki""""",U,441,704,62.64204545454545,True,False
15089235,021,000003,"Nienburg (Saale), Stadt","Gaststätte """"Zum Schwarzen Bär"""", Klubraum",U,97,156,62.17948717948718,True,False
15089235,021,000004,"Nienburg (Saale), Stadt",ehem. Gemeindeverwaltung Gerbitz,U,185,297,62.28956228956229,True,False
15089235,021,000005,"Nienburg (Saale), Stadt",Turnhalle Latdorf,U,226,372,60.75268817204301,True,False
15089235,021,000006,"Nienburg (Saale), Stadt",ehemalige Jugendfeuerwehr Neugattersleben,U,200,365,54.794520547945204,True,False
15089235,021,000007,"Nienburg (Saale), Stadt",Dorfgemeinschaftshaus Pobzig,U,100,148,67.56756756756756,True,False
15089235,021,000008,"Nienburg (Saale), Stadt",Dorfgemeinschaftshaus Wedlitz,U,98,155,63.225806451612904,True,False
15089235,021,000990,"Nienburg (Saale), Stadt",Nienburg,B,311,963,32.29491173416407,False,False
15089245,021,000995,Plötzkau,Saale-Wipper - Plötzkau,B,52,113,46.017699115044245,False,False
15089245,021,245001,Plötzkau,Haus der Vereine,U,283,451,62.749445676274945,True,False
15089245,021,245002,Plötzkau,Schützenhaus Bründel,U,80,110,72.72727272727273,True,False
15089245,021,245003,Plötzkau,Kirche Großwirschleben,U,85,122,69.67213114754098,True,False
15082180,022,000001,"Köthen (Anhalt), Stadt","Stadtzentrum - Grundschule ""Johann Friedrich Naumann""",U,398,828,48.067632850241544,False,False
15082180,022,000002,"Köthen (Anhalt), Stadt","Um Bärteich - Sekundarschule ""Völkerfreundschaft""",U,446,791,56.38432364096081,True,False
15082180,022,000003,"Köthen (Anhalt), Stadt","Um Bahnhof - Grundschule ""Kastanienschule""",U,481,901,53.385127635960046,True,False
15082180,022,000004,"Köthen (Anhalt), Stadt","Um Hochschule Bernburger Straße - Kita ""Angelika Hartmann""",U,308,661,46.59606656580938,False,False
15082180,022,000005,"Köthen (Anhalt), Stadt","südlich Fasanerieallee - Förderschule ""Angelika Hartmann""",U,355,763,46.52686762778506,False,False
15082180,022,000006,"Köthen (Anhalt), Stadt",Um Edderitzer Straße - Volkssolidartät Kreisverband Köthen e.V.,U,456,853,53.458382180539274,True,False
15082180,022,000007,"Köthen (Anhalt), Stadt","Um ehem. Krankenhaus Süd - Sekundarschule ""Völkerfreundschaft""",U,459,947,48.4688489968321,False,False
15082180,022,000008,"Köthen (Anhalt), Stadt","Um Hochschule - Lohmannstraße - Kita ""St. Anna""",U,422,745,56.644295302013425,True,False
15082180,022,000009,"Köthen (Anhalt), Stadt",Klepzig - BVIK gGmbH,U,201,405,49.629629629629626,False,False
15082180,022,000010,"Köthen (Anhalt), Stadt",Porst - Sportlergaststätte Porst,U,46,82,56.09756097560975,True,False
15082180,022,000011,"Köthen (Anhalt), Stadt",Elsdorf - Sportlerheim Elsdorf,U,97,163,59.50920245398773,True,False
15082180,022,000012,"Köthen (Anhalt), Stadt",Geuz - Hahnemannschule,U,333,733,45.429740791268756,False,False
15082180,022,000013,"Köthen (Anhalt), Stadt",Um Obstmustergarten - Hahnemannschule,U,361,666,54.2042042042042,True,False
15082180,022,000014,"Köthen (Anhalt), Stadt","Um Sportzentrum - Sekundarschule ""An der Rüsternbreite""",U,393,715,54.96503496503497,True,False
15082180,022,000015,"Köthen (Anhalt), Stadt",Merzien/Hohsdorf - Gemeindehaus Merzien,U,140,267,52.43445692883895,True,False
15082180,022,000016,"Köthen (Anhalt), Stadt",Zehringen - Feuerwehrgerätehaus Merzien,U,32,64,50.0,False,True
15082180,022,000017,"Köthen (Anhalt), Stadt",Arensdorf/Gahrendorf - Axel Ullrich GmbH,U,136,232,58.62068965517241,True,False
15082180,022,000018,"Köthen (Anhalt), Stadt",Baasdorf - Gemeindehaus Baasdorf,U,119,207,57.48792270531401,True,False
15082180,022,000019,"Köthen (Anhalt), Stadt",Dohndorf - Dorfgemeinschaftshaus Dohndorf,U,67,129,51.93798449612403,True,False
15082180,022,000020,"Köthen (Anhalt), Stadt",Löbnitz an der Linde - Festburg Löbnitz an der Linde,U,84,111,75.67567567567568,True,False
15082180,022,000021,"Köthen (Anhalt), Stadt",Großwülknitz - Sportlerheim Großwülknitz,U,105,176,59.65909090909091,True,False
15082180,022,000022,"Köthen (Anhalt), Stadt",Kleinwülknitz - Dorfgemeinschaftshaus Kleinwülknitz,U,65,103,63.10679611650485,True,False
15082180,022,000023,"Köthen (Anhalt), Stadt",Briefwahlvorstand 1 - Raum 217,B,783,2813,27.835051546391753,False,False
15082180,022,000024,"Köthen (Anhalt), Stadt",Briefwahlvorstand 2 - Raum 218,B,217,825,26.303030303030305,False,False
15082241,022,000001,Muldestausee,Burgkemnitz - Ehemaliges Bahnhofsgebäude,U,200,404,49.504950495049506,False,False
15082241,022,000002,Muldestausee,Muldenstein - Herrenhaus,U,538,872,61.69724770642202,True,False
15082241,022,000003,Muldestausee,Plodda - Mehrzweckgebäude,U,143,254,56.2992125984252,True,False
15082241,022,000004,Muldestausee,Rösa - Dorfgemeinschaftshaus,U,226,385,58.701298701298704,True,False
15082241,022,000005,Muldestausee,Schlaitz - Dorfgemeinschaftshaus,U,282,448,62.94642857142857,True,False
15082241,022,000006,Muldestausee,Gröbern - Mehrzweckgebäude,U,189,316,59.81012658227848,True,False
15082241,022,000007,Muldestausee,Gossa - Dorfgemeinschaftshaus,U,133,258,51.55038759689923,True,False
15082241,022,000008,Muldestausee,Krina - Dorfgemeinschaftshaus,U,161,296,54.391891891891895,True,False
15082241,022,000009,Muldestausee,Schwemsal - Gutsscheune,U,173,314,55.095541401273884,True,False
15082241,022,000010,Muldestausee,Pouch - Dorfgemeinschaftshaus,U,382,712,53.651685393258425,True,False
15082241,022,000011,Muldestausee,Schmerz - Ehemaliges Feuerwehrgebäude,U,82,148,55.4054054054054,True,False
15082241,022,000012,Muldestausee,Friedersdorf - Bürgerhaus,U,475,838,56.68257756563246,True,False
15082241,022,000013,Muldestausee,Mühlbeck - Begegnungsstätte,U,229,439,52.16400911161731,True,False
15082241,022,000014,Muldestausee,Briefwahlbezirk 1 - Agora Akademie,B,214,745,28.7248322147651,False,False
15082241,022,000015,Muldestausee,Briefwahlbezirk 2 - Agora Akademie,B,225,733,30.695770804911323,False,False
15082241,022,000016,Muldestausee,Briefwahlbezirk 3 - Agora Akademie,B,225,747,30.120481927710845,False,False
15082301,022,000001,"Raguhn-Jeßnitz, Stadt",Altjeßnitz - Kulturraum Altjeßnitz,U,127,227,55.947136563876654,True,False
15082301,022,000002,"Raguhn-Jeßnitz, Stadt",Jeßnitz (Anhalt) I - Rathaus Jeßnitz,U,564,902,62.527716186252775,True,False
15082301,022,000003,"Raguhn-Jeßnitz, Stadt",Jeßnitz (Anhalt) II - Jahnturnhalle,U,434,697,62.26685796269727,True,False
15082301,022,000004,"Raguhn-Jeßnitz, Stadt",Marke - Kulturraum im Gemeindeamt Marke,U,70,126,55.55555555555556,True,False
15082301,022,000005,"Raguhn-Jeßnitz, Stadt",Raguhn I - Sekundarschule Raguhn (Speisesaal),U,549,843,65.12455516014235,True,False
15082301,022,000006,"Raguhn-Jeßnitz, Stadt","Raguhn II - Grundschule ""Am Markt"" (Aula)",U,521,834,62.47002398081535,True,False
15082301,022,000007,"Raguhn-Jeßnitz, Stadt",Retzau - Schulungsraum FFW Retzau,U,136,194,70.10309278350516,True,False
15082301,022,000008,"Raguhn-Jeßnitz, Stadt",Schierau - Gemeindeamt Schierau,U,284,415,68.43373493975903,True,False
